epoch,split,loss,loss_sup,loss_rec,loss_sparse,coord_acc,exact_match,hamming_distance,pred_pos_mean,true_pos_mean,support_precision,support_recall,soft_residual_abs_mean,soft_circular_loss,hard_residual_abs_mean,hard_circular_loss
20,val,0.49094897623062134,0.38891515979766844,1.020338146018982,0.0,0.5803499995231628,0.0,6.714400007629394,6.30919998626709,2.0,0.12753158767223358,0.398699999332428,32.277728430175785,1.020338146018982,31.770278076171873,1.0007438340187074
21,train,0.49086900520324706,0.3889156477928162,1.0195335559844971,0.0,0.5855421875,0.0,6.631325,6.202775,2.0,0.12682368388175963,0.3928625,32.25264075927734,1.0195335559844971,31.753646875,1.0001854801177978
21,val,0.4909488187789917,0.38891501150131225,1.0203380268096924,0.0,0.5805374998092652,0.0,6.711400003051758,6.310599990844727,2.0,0.127985955286026,0.39979999928474425,32.27772461547852,1.0203380268096924,31.768284274291993,1.0007410219192505
22,train,0.4908688196182251,0.38891547422409056,1.0195334117889405,0.0,0.585290625,0.0,6.63535,6.20145,2.0,0.1263963237285614,0.391525,32.25263609619141,1.0195334117889405,31.7560119140625,1.0002695585250854
22,val,0.4909486575603485,0.38891487703323363,1.020337822151184,0.0,0.5808374982833863,0.0,6.706599990081787,6.30619998703003,2.0,0.12794769876003265,0.39989999923706054,32.27772041015625,1.020337822151184,31.75748280029297,1.000368685054779
23,train,0.49086864671707153,0.3889153222084045,1.0195332466125488,0.0,0.5846671875,2.5e-05,6.645325,6.215175,2.0,0.12642713837623595,0.3924625,32.252632568359374,1.0195332466125488,31.732480078125,0.9994358535766602
23,val,0.4909485291957855,0.3889147578239441,1.0203377029418945,0.0,0.5806374985694885,0.0,6.709799985504151,6.310199991607666,2.0,0.12786904895305634,0.40009999918937683,32.27771689453125,1.0203377029418945,31.769378143310547,1.0008130472183228
24,train,0.49086849174499514,0.3889151755332947,1.0195331394195557,0.0,0.58386875,2.5e-05,6.6581,6.23425,2.0,0.12655458105802536,0.3940375,32.252629748535156,1.0195331394195557,31.7560185546875,1.000303678894043
24,val,0.4909484069347382,0.38891464471817017,1.0203376174926757,0.0,0.5807749968528747,0.0,6.7075999755859375,6.30759997253418,2.0,0.12795166640281677,0.39999999923706053,32.277714251708986,1.0203376174926757,31.769617144775392,1.000876711845398
25,train,0.49086835770606996,0.3889150552749634,1.0195330303192138,0.0,0.5833328125,0.0,6.666675,6.243525,2.0,0.12610808193683623,0.3942125,32.25262635498047,1.0195330303192138,31.73754140625,0.9996579021453857
25,val,0.4909483006477356,0.3889145529747009,1.020337486076355,0.0,0.5811249994277954,0.0,6.70199997177124,6.305999977111816,2.0,0.12828626894950867,0.40099999899864197,32.27771160888672,1.020337486076355,31.748200021362305,1.0000341577529908
26,train,0.49086823778152466,0.3889149425983429,1.0195329286575316,0.0,0.583065625,5e-05,6.67095,6.25855,2.0,0.12698689601421356,0.3969,32.252623486328126,1.0195329286575316,31.7427607421875,0.9998027334213256
26,val,0.49094821357727053,0.3889144666194916,1.02033743724823,0.0,0.5814374994277954,0.0,6.69699997177124,6.301399996185303,2.0,0.12847516119480132,0.4010999990940094,32.27770965576172,1.02033743724823,31.742271813964845,0.9997744261741638
27,train,0.490868123960495,0.3889148416519165,1.0195328201293945,0.0,0.5825828125,0.0,6.678675,6.261875,2.0,0.12633463897705077,0.3958,32.25262149963379,1.0195328201293945,31.750619140625,1.0000997009277344
27,val,0.4909481295585632,0.38891439175605774,1.0203373273849488,0.0,0.5812000005722046,0.0,6.700799990844726,6.315199977111816,2.0,0.12902071657180786,0.4035999989032745,32.277708093261715,1.0203373273849488,31.750278128051757,1.000149192237854
28,train,0.4908680307865143,0.38891475410461424,1.0195327430725099,0.0,0.5828484375,0.0,6.674425,6.262575,2.0,0.12675130574703217,0.3970375,32.25261903076172,1.0195327430725099,31.74804921875,1.0000340334892273
28,val,0.4909480516433716,0.38891432838439943,1.0203372692108155,0.0,0.5814375011444092,0.0,6.696999981689453,6.3153999862670895,2.0,0.12913016386032106,0.4045999988079071,32.277705450439456,1.0203372692108155,31.758618707275392,1.0003814420700072
29,train,0.4908679510116577,0.38891468176841737,1.0195326807022094,0.0,0.5816234375,2.5e-05,6.694025,6.275275,2.0,0.1260463215827942,0.3953125,32.25261717529297,1.0195326807022094,31.735541015625,0.9996052286148072
29,val,0.4909479774951935,0.3889142572879791,1.0203371959686278,0.0,0.5809000011444092,0.0,6.705599981689453,6.32559998626709,2.0,0.12923500692844392,0.4049999988079071,32.27770457763672,1.0203371959686278,31.76391087036133,1.0005922874450683
30,train,0.49086787033081053,0.3889146053791046,1.0195326189041138,0.0,0.5823390625,0.0,6.682575,6.270025,2.0,0.12655621283054352,0.3968625,32.25261564941406,1.0195326189041138,31.7610615234375,1.0004725959777832
30,val,0.49094792938232423,0.3889142091751099,1.020337147140503,0.0,0.5805374979019166,0.0,6.711399996185302,6.3309999816894535,2.0,0.12919985589981078,0.4048999987125397,32.27770310668945,1.020337147140503,31.761362506103517,1.000450606918335
31,train,0.4908677954673767,0.38891453828811645,1.0195325593948363,0.0,0.5816375,0.0,6.6938,6.27655,2.0,0.12605509989261626,0.3956875,32.25261436157226,1.0195325593948363,31.7434951171875,0.9997896923065186
31,val,0.490947873544693,0.3889141594409943,1.0203370861053467,0.0,0.5801624991416932,0.0,6.717399976348877,6.33579997253418,2.0,0.12887239546775817,0.4045999990463257,32.27770115356445,1.0203370861053467,31.757579571533203,1.0002617804527283
32,train,0.4908677248954773,0.38891447172164917,1.0195325109481812,0.0,0.581403125,2.5e-05,6.69755,6.2817,2.0,0.12580894597768782,0.3960375,32.25261268310547,1.0195325109481812,31.7519076171875,1.0001206329345702
32,val,0.4909478132247925,0.388914111328125,1.0203370157241822,0.0,0.5793624997138977,0.0,6.730200004577637,6.353799990081787,2.0,0.12903134875297548,0.4058999987125397,32.27769998168945,1.0203370157241822,31.77107024230957,1.0008111796379089
33,train,0.49086766381263736,0.3889144171714783,1.0195324558258057,0.0,0.5818140625,0.0,6.690975,6.272825,2.0,0.12616796689033508,0.3954625,32.25261146240234,1.0195324558258057,31.76342265625,1.0006054549217225
33,val,0.4909477536201477,0.38891405477523805,1.0203369913101197,0.0,0.5792249982833862,0.0,6.732399990081787,6.361600003814697,2.0,0.12921461901664733,0.4072999987602234,32.27769880981445,1.0203369913101197,31.763431213378905,1.000529971218109
34,train,0.4908676113605499,0.38891436738967894,1.0195324169158935,0.0,0.5831765625,0.0,6.669175,6.251025,2.0,0.1265580911040306,0.3954625,32.25260979003906,1.0195324169158935,31.7391751953125,0.9996732487678528
34,val,0.49094772992134095,0.3889140341281891,1.0203369302749634,0.0,0.5786375000953674,0.0,6.7417999984741215,6.377399983978272,2.0,0.129450163769722,0.4088999987125397,32.27769851074219,1.0203369302749634,31.75693747558594,1.0002863775253297
35,train,0.49086755738258364,0.38891431884765626,1.0195323631286621,0.0,0.582675,0.0,6.6772,6.2544,2.0,0.12619237115383147,0.3943,32.252608764648436,1.0195323631286621,31.73624921875,0.999610962677002
35,val,0.49094768557548524,0.3889139921188354,1.0203368965148927,0.0,0.5779624986648559,0.0,6.752599983978271,6.387399978637696,2.0,0.12920778069496155,0.40869999866485596,32.27769772949219,1.0203368965148927,31.742709387207032,0.999817926120758
36,train,0.49086751012802127,0.3889142737865448,1.019532328414917,0.0,0.583078125,0.0,6.67075,6.2476,2.0,0.12641016793251036,0.3942125,32.252608288574216,1.019532328414917,31.7512998046875,1.000090965461731
36,val,0.49094765882492064,0.3889139653682709,1.0203368965148927,0.0,0.5777000007629395,0.0,6.756799987792968,6.4007999725341795,2.0,0.12947770030498504,0.4109999985218048,32.27769772949219,1.0203368965148927,31.754421798706055,1.000268752670288
37,train,0.4908674693584442,0.3889142400741577,1.0195322843551635,0.0,0.582534375,0.0,6.67945,6.24415,2.0,0.12509405605793,0.391175,32.25260715332031,1.0195322843551635,31.7400609375,0.9996715791702271
37,val,0.49094761447906493,0.38891392712593076,1.0203368598937987,0.0,0.5761624981880188,0.0,6.781399991607666,6.429799994659424,2.0,0.12922008140087127,0.41209999842643735,32.277696166992186,1.0203368598937987,31.75657186279297,1.0002585050582886
38,train,0.49086742386817933,0.3889141949176788,1.0195322589874267,0.0,0.584434375,0.0,6.64905,6.2257,2.0,0.12675646979808808,0.3941625,32.2526060546875,1.0195322589874267,31.742110546875,0.9997926856994629
38,val,0.4909475961685181,0.38891391186714175,1.0203368110656739,0.0,0.5742624973297119,0.0,6.811800005340576,6.464199988555908,2.0,0.12893666808605195,0.41310000047683715,32.277695385742184,1.0203368110656739,31.76436553955078,1.000594895172119
39,train,0.49086738691329956,0.3889141643047333,1.019532213783264,0.0,0.5858046875,2.5e-05,6.627125,6.197525,2.0,0.12655123496055604,0.3926,32.25260554199219,1.019532213783264,31.742978515625,0.9998515635490417
39,val,0.4909475511074066,0.3889138698577881,1.0203367988586425,0.0,0.5744999988555908,0.0,6.807999980926514,6.466799992370605,2.0,0.12920698375701906,0.4146999981880188,32.277695385742184,1.0203367988586425,31.752593646240236,1.0000664032936095
40,train,0.49086734781265257,0.38891412801742553,1.0195321834564208,0.0,0.5862640625,0.0,6.619775,6.186475,2.0,0.12683763618469238,0.391675,32.252604516601565,1.0195321834564208,31.755087109375,1.0002511875152589
40,val,0.4909475365638733,0.3889138614177704,1.0203367622375488,0.0,0.5728624974250793,0.0,6.834200003814697,6.4998000053405764,2.0,0.12922031860351563,0.41640000038146974,32.27769382324219,1.0203367622375488,31.729762506103516,0.9991458036422729
41,train,0.4908673213005066,0.3889141022205353,1.0195321691513062,0.0,0.587484375,5e-05,6.60025,6.15775,2.0,0.12643708797693254,0.389375,32.25260405273438,1.0195321691513062,31.7322921875,0.999411799621582
41,val,0.4909474938392639,0.388913818693161,1.0203367500305176,0.0,0.5723374994277954,0.0,6.84259997177124,6.511399983215332,2.0,0.12924802734851837,0.4171999981880188,32.27769313354492,1.0203367500305176,31.736520291137694,0.9995364737510681
42,train,0.49086728715896605,0.3889140719890595,1.0195321353912354,0.0,0.588084375,0.0,6.59065,6.13385,2.0,0.12583086369037627,0.3858,32.25260325927734,1.0195321353912354,31.74948515625,0.9999882125854492
42,val,0.49094748306274416,0.3889138079166412,1.0203367500305176,0.0,0.5730874998092651,0.0,6.8306000030517575,6.487799996185303,2.0,0.12928135147094727,0.4142999982833862,32.277693432617184,1.0203367500305176,31.7358030670166,0.9995158289909363
43,train,0.4908672558307648,0.38891404428482057,1.0195321140289306,0.0,0.5886953125,0.0,6.580875,6.127475,2.0,0.12582982580661772,0.38665,32.25260220336914,1.0195321140289306,31.75062890625,1.0000951780319214
43,val,0.49094747767448427,0.38891380252838137,1.020336728477478,0.0,0.5738375008583069,0.0,6.81859998626709,6.478199997711181,2.0,0.12943517415523528,0.4148999981880188,32.277692742919925,1.020336728477478,31.74625780944824,0.9998937181472778
44,train,0.4908672372817993,0.38891402497291566,1.0195321018218995,0.0,0.5890921875,2.5e-05,6.574525,6.095675,2.0,0.12495325503349304,0.3802875,32.25260204467774,1.0195321018218995,31.748865625,1.000026157951355
44,val,0.49094742813110354,0.38891375603675843,1.0203367040634155,0.0,0.5713875000953674,0.0,6.857799998474121,6.527400000762939,2.0,0.12925436503887178,0.4173999982357025,32.27769196166992,1.0203367040634155,31.725607815551758,0.9990430954933166
45,train,0.4908672022819519,0.3889139943599701,1.019532069015503,0.0,0.591525,2.5e-05,6.5356,6.0584,2.0,0.1255602712750435,0.3807,32.25260092773438,1.019532069015503,31.7534994140625,1.000147681427002
45,val,0.490947416639328,0.38891375064849854,1.0203366674423218,0.0,0.5670749972343445,0.0,6.926800006866455,6.61239999923706,2.0,0.12866889252662658,0.42140000042915343,32.27769196166992,1.0203366674423218,31.758671759033202,1.0002285610198975
46,train,0.49086718034744264,0.38891397447586057,1.019532041168213,0.0,0.5908265625,2.5e-05,6.546775,6.075125,2.0,0.12574000973701477,0.3820875,32.25260052490234,1.019532041168213,31.7449740234375,0.999915784072876
46,val,0.490947416639328,0.38891375064849854,1.0203366889953613,0.0,0.5635249980926513,0.0,6.983599993133545,6.684399974060058,2.0,0.12850580203533174,0.4251999999046326,32.27769010009766,1.0203366889953613,31.754443734741212,1.0001868091583253
47,train,0.4908671564102173,0.3889139501094818,1.0195320386886597,0.0,0.5922609375,5e-05,6.523825,6.037825,2.0,0.12552021765708923,0.3785,32.2526003540039,1.0195320386886597,31.738646875,0.9996901009559631
47,val,0.49094738521575926,0.3889137131214142,1.0203366674423218,0.0,0.5649999982833862,0.0,6.959999990081787,6.648399981689453,2.0,0.1283007960319519,0.4221000002384186,32.277689709472654,1.0203366674423218,31.750778009033205,1.0000410516738891
48,train,0.49086713218688965,0.38891392993927004,1.019532007408142,0.0,0.5935328125,0.0,6.503475,6.016525,2.0,0.12581832256317138,0.3782625,32.25259993286133,1.019532007408142,31.75785078125,1.0004312957763672
48,val,0.49094735164642334,0.38891368870735166,1.0203366523742676,0.0,0.5698249988555908,0.0,6.882799980926514,6.549199974060058,2.0,0.1286077045440674,0.41659999828338623,32.277689709472654,1.0203366523742676,31.745062448120116,0.9998110926628113
49,train,0.4908671170711517,0.38891391682624815,1.0195319953918458,0.0,0.5950609375,5e-05,6.479025,5.995075,2.0,0.12632816690206528,0.3790125,32.25259916992187,1.0195319953918458,31.7671873046875,1.0007296459197998
49,val,0.49094734859466554,0.38891368870735166,1.0203365942001343,0.0,0.5713374982833862,0.0,6.858599990081787,6.527799990844726,2.0,0.12913486273288727,0.4173000001907349,32.277689318847656,1.0203365942001343,31.74937966918945,0.9999722020149231
50,train,0.49086709151268004,0.3889138928413391,1.0195319721221925,0.0,0.59548125,0.0,6.4723,5.97615,2.0,0.12579766125679015,0.3759625,32.252599072265625,1.0195319721221925,31.7625396484375,1.0005285999298095
50,val,0.4909473455429077,0.38891368870735166,1.020336581993103,0.0,0.5697500003814697,0.0,6.883999993896484,6.55119998626709,2.0,0.12874509522914887,0.41680000042915344,32.27768892822266,1.020336581993103,31.75176717529297,1.0000677241325377
6,test,0.49088288712501527,0.38892022061347964,1.01962662525177,0.0,0.6092624983787537,0.0,6.251799988555908,5.839399982452393,2.0,0.13557762475013732,0.3968999984741211,32.25083309936524,1.01962662525177,31.769209259033204,1.0010151189804077
