epoch,split,loss,loss_sup,loss_rec,loss_sparse,coord_acc,exact_match,hamming_distance,support_precision,support_recall,soft_residual_abs_mean,soft_circular_loss,hard_residual_abs_mean,hard_circular_loss
21,val,0.29254778661727904,0.20811317825317383,0.8384954222679138,0.05850671258568764,0.9648499973297119,0.7775999996185303,0.562400000667572,0.859399998664856,0.859399998664856,27.58396537475586,0.8384954222679138,7.454256204223633,0.21568020148277284
22,train,0.27953029441833493,0.1961324209690094,0.8286189469337464,0.05359752513170242,0.982253125,0.88245,0.28395,0.9290125,0.9290125,27.327068664550783,0.8286189469337464,4.31149609375,0.11507623319625855
22,val,0.29126965341567995,0.2082437423467636,0.8259801972389221,0.04278809616565704,0.9697000007629395,0.8115999990463257,0.48479999713897703,0.8787999983787537,0.8787999983787537,27.264663830566406,0.8259801972389221,6.432101544952393,0.18286472895145417
23,train,0.2791357609272003,0.19578781580924987,0.8281183702468872,0.05361034640669823,0.98255625,0.884175,0.2791,0.930225,0.930225,27.31453997192383,0.8281183702468872,4.263105078125,0.1135211520433426
23,val,0.2925704189300537,0.20703715498447417,0.8484354592323303,0.06897153347730636,0.9651750007629395,0.7757999997138977,0.557199997138977,0.8606999983787537,0.8606999983787537,27.840181176757813,0.8484354592323303,7.523373443603516,0.2179641981601715
24,train,0.27889585976600645,0.19538003780841828,0.8296911722183228,0.05467030520439148,0.983053125,0.8877,0.27115,0.9322125,0.9322125,27.355253784179688,0.8296911722183228,4.150070703125,0.10987155895233154
24,val,0.291152853345871,0.20650228819847108,0.8405411829948425,0.05964444995522499,0.9682749966621399,0.8009999988555908,0.507599997329712,0.873100000667572,0.873100000667572,27.63645616760254,0.8405411829948425,6.749854676055908,0.19307832460403443
25,train,0.278513538312912,0.19498426661491394,0.8297723033905029,0.055203918892145154,0.98384375,0.893125,0.2585,0.935375,0.935375,27.359066018676756,0.8297723033905029,3.986333203125,0.10462823128700256
25,val,0.2911084899425507,0.20818378267288207,0.8250928250312806,0.041541644144058226,0.97135,0.821999997997284,0.4584,0.8854,0.8854,27.241656384277345,0.8250928250312806,6.1222312576293945,0.17296252980232238
26,train,0.27920302057266233,0.1957335695028305,0.8292439590454102,0.054505097371339795,0.982609375,0.88505,0.27825,0.9304375,0.9304375,27.344221484375,0.8292439590454102,4.230783984375,0.11247387814521789
26,val,0.29120808076858523,0.2067542859315872,0.8387599410057068,0.057780092096328735,0.9685249989509582,0.8015999989509582,0.5035999980926513,0.8741000004768371,0.8741000004768371,27.589788555908203,0.8387599410057068,6.735845291137696,0.1926477531671524
27,train,0.2780851534366608,0.19452129487991332,0.8300519771575928,0.055865888464450834,0.98410625,0.894625,0.2543,0.936425,0.936425,27.36305053100586,0.8300519771575928,3.9385318359375,0.10308591477870942
27,val,0.29066401152610777,0.20671639802455902,0.8343015295982361,0.051745845031738284,0.9695249994277955,0.8089999982833862,0.48759999980926516,0.8780999977111816,0.8780999977111816,27.477915216064453,0.8343015295982361,6.505514059448243,0.1852339230298996
28,train,0.27780819129943846,0.19408680276870727,0.8315096176147461,0.05704263377189636,0.9845625,0.8975,0.247,0.93825,0.93825,27.400680358886717,0.8315096176147461,3.8551099609375,0.10042827006578446
28,val,0.2904227063179016,0.20719578878879547,0.8277326571464538,0.04536538910269737,0.9702499994277954,0.8155999981880188,0.47599999980926516,0.8809999977111816,0.8809999977111816,27.31049895629883,0.8277326571464538,6.309259351348877,0.17888834216594696
29,train,0.2775972410202026,0.19392323462963104,0.8310443374633789,0.056956994807720186,0.98483125,0.89915,0.2427,0.939325,0.939325,27.39119148864746,0.8310443374633789,3.80944140625,0.09899673821926117
29,val,0.2905353100299835,0.2066479137659073,0.8337488809585571,0.05125121571421623,0.9703999977111817,0.8155999985694885,0.47359999923706053,0.8816000001907348,0.8816000001907348,27.46468448791504,0.8337488809585571,6.325879658508301,0.17955900809764863
30,train,0.27700535426139833,0.19323959341049193,0.831869521522522,0.05788082876205444,0.985690625,0.9045,0.22895,0.9427625,0.9427625,27.41187490234375,0.831869521522522,3.643483984375,0.0936568392753601
30,val,0.29219451627731324,0.2066621697664261,0.8483368010520935,0.06986715098619461,0.9670000001907348,0.7907999992370606,0.5279999969482422,0.8680000007629395,0.8680000007629395,27.83871403808594,0.8483368010520935,7.065726567077637,0.2032184507369995
31,train,0.2768432430744171,0.19320554344654084,0.830654609966278,0.05722360422611236,0.98590625,0.905575,0.2255,0.943625,0.943625,27.381514389038085,0.830654609966278,3.6106302734375,0.09258774969577789
31,val,0.2941279757976532,0.2120602129459381,0.8175354155540466,0.0314218151897192,0.9693999977111817,0.8117999982833862,0.48959999923706055,0.8776000001907348,0.8776000001907348,27.049678079223632,0.8175354155540466,6.4477984306335445,0.18351708371639253
32,train,0.27841141209602355,0.19493309061527253,0.829180763912201,0.05602437596321106,0.983521875,0.88925,0.26365,0.9340875,0.9340875,27.343334658813475,0.829180763912201,4.1067220703125,0.1085225461959839
32,val,0.2914264751434326,0.2078251600265503,0.8312119714736939,0.04801138857603073,0.9695500000953674,0.8099999988555908,0.4871999984741211,0.8782000003814697,0.8782000003814697,27.398971234130858,0.8312119714736939,6.480921850585937,0.1844161302804947
33,train,0.27681143140792847,0.19298848512172698,0.8323078512191773,0.059216155993938445,0.9856875,0.903925,0.229,0.94275,0.94275,27.42324793701172,0.8323078512191773,3.66392421875,0.09432172213792801
33,val,0.2910314745426178,0.2062945919275284,0.8412583839416504,0.06110331871509552,0.9683999996185303,0.8017999990463257,0.5055999967575073,0.8735999984741211,0.8735999984741211,27.657448904418946,0.8412583839416504,6.739509362030029,0.19280883460044862
34,train,0.2762806641101837,0.19240628848075866,0.8327520334243774,0.05991694028377533,0.98649375,0.90945,0.2161,0.945975,0.945975,27.434157104492186,0.8327520334243774,3.495621484375,0.08891313719749451
34,val,0.29269303278923037,0.20713587017059326,0.8486025369644165,0.06969071410894394,0.9658249973297119,0.7860000000953674,0.5468000006675721,0.863299998664856,0.863299998664856,27.84594405517578,0.8486025369644165,7.200090603637696,0.20747506368160248
35,train,0.27596912245750427,0.19208098812103272,0.8328974981307984,0.05983801653385162,0.9868375,0.912325,0.2106,0.94735,0.94735,27.43759415588379,0.8328974981307984,3.40811875,0.08609247889518738
35,val,0.2933163078784943,0.20728080847263336,0.8528553763389587,0.0749962234377861,0.9644499975204468,0.7758000011444092,0.5687999976158142,0.8577999994277954,0.8577999994277954,27.954026513671874,0.8528553763389587,7.51173125,0.21744058890342713
36,train,0.2759106878757477,0.19211483623981476,0.8320290283203124,0.059294605684280396,0.986890625,0.911825,0.20975,0.9475625,0.9475625,27.416923217773437,0.8320290283203124,3.4224083984375,0.08656176377534866
36,val,0.29121677231788634,0.20747760310173036,0.832444552898407,0.049470853453874586,0.9698749988555908,0.8147999982833862,0.4819999996185303,0.8795000000953674,0.8795000000953674,27.42768157043457,0.832444552898407,6.343371877288819,0.18006000797748567
37,train,0.27594290165901186,0.1921440976858139,0.8320714164733887,0.05916604164838791,0.986946875,0.911625,0.20885,0.9477875,0.9477875,27.417788427734376,0.8320714164733887,3.429788671875,0.08680297012329101
37,val,0.29129544806480406,0.20721852858066558,0.8354571449279785,0.05312018244862556,0.9692249995231629,0.8085999991416931,0.4923999982833862,0.8768999980926514,0.8768999980926514,27.50700001220703,0.8354571449279785,6.5154109352111815,0.1855084571361542
38,train,0.2755130145549774,0.1916978267431259,0.8321651063919068,0.059867158269882204,0.987396875,0.9151,0.20165,0.9495875,0.9495875,27.421282067871093,0.8321651063919068,3.32311796875,0.08336404221057891
38,val,0.2920929999828339,0.20874850747585297,0.8289942330360413,0.04450668187141418,0.969074997806549,0.8105999989509582,0.49479999771118166,0.8763000005722046,0.8763000005722046,27.34345032043457,0.8289942330360413,6.4494468727111816,0.1833206514120102
39,train,0.2755983127593994,0.19165858402252198,0.8333211693763732,0.060761065542697903,0.9872375,0.9139,0.2042,0.94895,0.94895,27.44966745300293,0.8333211693763732,3.35937734375,0.08453716335296631
39,val,0.29203766078948973,0.2063525400161743,0.849849997806549,0.07001150568723678,0.9679499966621399,0.8001999990463257,0.5127999973297119,0.871800000667572,0.871800000667572,27.879806753540038,0.849849997806549,6.777171868133545,0.1939757411956787
40,train,0.27568854269981385,0.19189632580280305,0.8319504343032836,0.059717233419418335,0.9869625,0.9119,0.2086,0.94785,0.94785,27.41554351196289,0.8319504343032836,3.42088671875,0.08650963575839997
40,val,0.2973112060546875,0.21041383233070374,0.8604720760345459,0.08501640774011612,0.9588499977111816,0.7377999974250793,0.6583999992370605,0.8354000001907349,0.8354000001907349,28.15184482421875,0.8604720760345459,8.6861375,0.25528794984817504
41,train,0.27538100905418395,0.19146235010623933,0.8330967405319214,0.06089791129231453,0.987528125,0.91555,0.19955,0.9501125,0.9501125,27.444832034301758,0.8330967405319214,3.312530078125,0.08304330544471741
41,val,0.2913138828754425,0.20676901094913483,0.8397197907447815,0.05728930225968361,0.9695249982833862,0.8135999981880188,0.4875999994277954,0.8780999978065491,0.8780999978065491,27.618412121582033,0.8397197907447815,6.377546865844726,0.1811906324148178
42,train,0.2750093361377716,0.19098075695037842,0.8340565622329712,0.062292312586307526,0.9878125,0.91725,0.195,0.95125,0.95125,27.46887092285156,0.8340565622329712,3.259180859375,0.0813196648478508
42,val,0.29203047881126404,0.20817300992012025,0.8336588440895081,0.04915762463212013,0.9687750000953674,0.8109999984741211,0.4995999984741211,0.8751000003814697,0.8751000003814697,27.463006912231446,0.8336588440895081,6.449971879577637,0.18343979516029357
43,train,0.27471221990585326,0.19065955181121827,0.8342783924102783,0.06248267743587494,0.988315625,0.92055,0.18695,0.9532625,0.9532625,27.475753875732423,0.8342783924102783,3.1594333984375,0.07812476584911346
43,val,0.29583830857276916,0.20887893822193146,0.8611634036064147,0.08430272380113601,0.9604499963760376,0.750800000667572,0.6327999972343444,0.8417999995231629,0.8417999995231629,28.17075645751953,0.8611634036064147,8.277853128051758,0.24217002749443053
44,train,0.2749246948242188,0.19104357738494873,0.8327255792617798,0.060855877405405046,0.98811875,0.919275,0.1901,0.952475,0.952475,27.436195318603517,0.8327255792617798,3.200871875,0.07948027379512787
44,val,0.2915875100135803,0.20676313707828523,0.8421097222328187,0.061339252841472625,0.9678499984741211,0.803199999332428,0.5144000010490417,0.8713999985694886,0.8713999985694886,27.681526892089845,0.8421097222328187,6.6892749816894534,0.19109858090877532
45,train,0.2745155873775482,0.19058897519111634,0.8330829220771789,0.061831859385967254,0.98835,0.920325,0.1864,0.9534,0.9534,27.445191180419922,0.8330829220771789,3.167579296875,0.07838827760219574
45,val,0.2957779125213623,0.20862012894153595,0.86281116065979,0.08766716886758805,0.9613500004768372,0.7548000010490418,0.6183999970436096,0.8453999972343444,0.8453999972343444,28.210616705322266,0.86281116065979,8.164137509155273,0.23853362221717833
46,train,0.2746119420051575,0.19060726671218872,0.8338303846359253,0.062163385677337646,0.9885625,0.9222,0.183,0.95425,0.95425,27.462953176879882,0.8338303846359253,3.1110443359375,0.07659503849744796
46,val,0.2956326277732849,0.20921490399837495,0.8564185093879699,0.07758743957281113,0.9610749986648559,0.7562000008583069,0.6227999979972839,0.8442999993324279,0.8442999993324279,28.04890881652832,0.8564185093879699,8.110951512145997,0.23673948798179625
47,train,0.2741574599742889,0.1901065227508545,0.8342064599990845,0.06302873486280441,0.989228125,0.92695,0.17235,0.9569125,0.9569125,27.474161895751955,0.8342064599990845,2.9673533203125,0.07197231072485447
47,val,0.2916588274955749,0.20812439975738525,0.8307670691490173,0.04577122858762741,0.9706999977111817,0.8233999981880188,0.46879999923706056,0.8828000001907349,0.8828000001907349,27.387191790771485,0.8307670691490173,6.076245310974121,0.17144284040927887
48,train,0.2740458646774292,0.19006882486343385,0.8334962985992431,0.06274090288877487,0.989240625,0.92655,0.17215,0.9569625,0.9569625,27.455041888427733,0.8334962985992431,2.9781681640625,0.0723173711180687
48,val,0.2926293243408203,0.20714534516334535,0.8479537565231323,0.0688604695558548,0.9665250007629395,0.7917999989509582,0.5355999971389771,0.8660999983787536,0.8660999983787536,27.826202920532225,0.8479537565231323,7.043417185974121,0.2025680436372757
49,train,0.2738824835300446,0.1898536143064499,0.8339527956962586,0.06335880942940712,0.989284375,0.926675,0.17145,0.9571375,0.9571375,27.467366424560545,0.8339527956962586,2.978081640625,0.07233973908424378
49,val,0.2921911897182465,0.20945086619853973,0.8235177227973938,0.03885502701997757,0.9704749995231629,0.8229999987602233,0.47239999828338625,0.8818999980926514,0.8818999980926514,27.205100189208984,0.8235177227973938,6.093474970245361,0.17205367267131805
50,train,0.2744556163787842,0.19052880644798278,0.8330790784835815,0.061889858019351957,0.98864375,0.9224,0.1817,0.954575,0.954575,27.445347442626954,0.8330790784835815,3.103192578125,0.076341676735878
50,val,0.292452312707901,0.2092961351633072,0.827203928565979,0.0435775725543499,0.9683999972343444,0.8071999986648559,0.5055999975204468,0.8735999982833862,0.8735999982833862,27.296226458740236,0.827203928565979,6.5695999816894535,0.18732603373527526
47,test,0.2900265751361847,0.20676272695064546,0.8281577070236206,0.04480817493200302,0.9724749995231629,0.832399998474121,0.4403999982833862,0.8898999980926514,0.8898999980926514,27.32165820007324,0.8281577070236206,5.810828131866455,0.16295967943668366
