epoch,split,loss,loss_sup,loss_rec,loss_sparse,coord_acc,exact_match,hamming_distance,pred_pos_mean,true_pos_mean,support_precision,support_recall,soft_residual_abs_mean,soft_circular_loss,hard_residual_abs_mean,hard_circular_loss
10,val,0.49094775433540344,0.3889140463352203,1.0203370861053467,0.0,0.516812497138977,0.0,7.730999971008301,7.916199997711182,2.0,0.13803325967788696,0.5462999973297119,32.277702325439456,1.0203370861053467,31.791418664550783,1.0018611497879029
11,train,0.4908674503326416,0.38891421036720275,1.0195323875427247,0.0,0.50953125,0.0,7.8475,7.8386,2.0,0.12713839372396468,0.497775,32.25260942993164,1.0195323875427247,31.75511953125,1.0002084860801697
11,val,0.4909477123260498,0.3889140073776245,1.0203370372772216,0.0,0.5154499994277955,0.0,7.75279997177124,7.935599970245361,2.0,0.137540354514122,0.5456999996185302,32.27770115356445,1.0203370372772216,31.762692141723633,1.0007765802383424
12,train,0.4908674108505249,0.38891417508125303,1.0195323453903198,0.0,0.508403125,0.0,7.86555,7.85325,2.0,0.12664683737754823,0.496925,32.25260839233398,1.0195323453903198,31.76272265625,1.0005862470626832
12,val,0.49094768862724303,0.38891398673057553,1.0203370128631593,0.0,0.5146875009536743,0.0,7.764999984741211,7.951799974060059,2.0,0.13749436078071595,0.5466999973297119,32.27769920043945,1.0203370128631593,31.764415606689454,1.0007984469413758
13,train,0.49086736536026,0.3889141339302063,1.0195323013305664,0.0,0.50835,0.0,7.8664,7.86145,2.0,0.12702405920028687,0.4987625,32.25260701904297,1.0195323013305664,31.7480578125,0.9999781621932984
13,val,0.4909476442813873,0.38891394543647767,1.0203369640350342,0.0,0.5139249995231628,0.0,7.777199970245361,7.963599977874756,2.0,0.13726084458827972,0.5465999972343445,32.277699591064454,1.0203369640350342,31.748534259033203,1.000254555606842
14,train,0.49086732811927797,0.3889141008377075,1.0195322683334351,0.0,0.508578125,0.0,7.86275,7.8633,2.0,0.12735498096942902,0.5001375,32.25260630493164,1.0195322683334351,31.7391220703125,0.9996269010543823
14,val,0.4909476229190826,0.38891392712593076,1.0203369302749634,0.0,0.5128624975204468,0.0,7.794200002288818,7.975400001525879,2.0,0.13677905519008637,0.5452999998092651,32.27769851074219,1.0203369302749634,31.742638983154297,0.9999767155647278
15,train,0.49086728534698487,0.38891405968666076,1.0195322395324706,0.0,0.508290625,0.0,7.86735,7.86475,2.0,0.12715226776599883,0.49935,32.252605102539064,1.0195322395324706,31.744678515625,0.9998494258880615
15,val,0.49094757928848265,0.3889138888835907,1.0203368965148927,0.0,0.5112999996185302,0.0,7.819200006103515,7.993599987030029,2.0,0.13591800138950347,0.5435999999046326,32.27769851074219,1.0203368965148927,31.734068740844727,0.9996280054092407
16,train,0.4908672547340393,0.38891403074264524,1.0195322061538696,0.0,0.508125,0.0,7.87,7.87985,2.0,0.12768722100257873,0.5024625,32.25260430908203,1.0195322061538696,31.744533984375,0.999806661605835
16,val,0.490947557926178,0.388913867521286,1.0203368721008301,0.0,0.5102749987602234,0.0,7.8355999824523925,8.012400018310547,2.0,0.1357577574968338,0.5441999996185303,32.27769772949219,1.0203368721008301,31.740343658447266,0.999828008556366
17,train,0.4908672164440155,0.38891399631500245,1.019532172203064,0.0,0.5075640625,0.0,7.878975,7.885725,2.0,0.12734702224731445,0.5016875,32.252603625488284,1.019532172203064,31.7411865234375,0.9996415575027466
17,val,0.4909475457191467,0.38891385531425476,1.0203368598937987,0.0,0.510024997329712,0.0,7.839600005340576,8.009600022888183,2.0,0.13534905807971953,0.5424999997138977,32.27769694824219,1.0203368598937987,31.731223312377928,0.9994579323768615
18,train,0.49086718068122864,0.38891396651268006,1.0195321361541747,0.0,0.5075625,0.0,7.879,7.8926,2.0,0.1276840356349945,0.5034,32.25260305786133,1.0195321361541747,31.740419921875,0.999682435798645
18,val,0.49094748916625974,0.38891381096839905,1.0203368110656739,0.0,0.5092499979019165,0.0,7.851999996185302,8.025200004577636,2.0,0.13533487238883973,0.5432999974250794,32.27769577636719,1.0203368110656739,31.73519679260254,0.9995923873901367
19,train,0.4908671474456787,0.3889139355659485,1.0195321073532104,0.0,0.5074,0.0,7.8816,7.8943,2.0,0.1276339498758316,0.503175,32.25260206298828,1.0195321073532104,31.7536609375,1.0001080430984497
19,val,0.4909474837779999,0.38891380558013916,1.0203367866516113,0.0,0.5090749979019165,0.0,7.854799996185303,8.025199977111816,2.0,0.1350941132068634,0.5425999999046326,32.27769460449219,1.0203367866516113,31.72601250305176,0.9992442348480225
20,train,0.4908671167373657,0.3889139087677002,1.019532067489624,0.0,0.5078859375,0.0,7.873825,7.881625,2.0,0.12755755846500397,0.50195,32.252601153564456,1.019532067489624,31.73203984375,0.9992966590881348
20,val,0.4909474502086639,0.38891377506256103,1.0203367500305176,0.0,0.5087999981880188,0.0,7.859199991607666,8.028399961853028,2.0,0.1349035134792328,0.5422999972343445,32.277694213867186,1.0203367500305176,31.744393673706053,0.9999623136520386
21,train,0.49086708326339723,0.3889138766288757,1.0195320482254029,0.0,0.5078078125,0.0,7.875075,7.884275,2.0,0.12748272445201875,0.5023,32.25260046386719,1.0195320482254029,31.7508029296875,1.0000835746765138
21,val,0.49094742274284364,0.38891375064849854,1.0203367378234862,0.0,0.5084625,0.0,7.8646,8.036199980163575,2.0,0.1348626763343811,0.5428999997138977,32.277693432617184,1.0203367378234862,31.71282332458496,0.9986099765777587
22,train,0.4908670646190643,0.3889138622283936,1.0195320186614991,0.0,0.5079515625,0.0,7.872775,7.884625,2.0,0.12770731792449952,0.5029625,32.252599676513675,1.0195320186614991,31.760022265625,1.0004341053009034
22,val,0.49094741735458375,0.38891374831199643,1.020336713409424,0.0,0.5074749994277954,0.0,7.88039997177124,8.043999961853027,2.0,0.13431593861579896,0.5408999975204468,32.27769187011719,1.020336713409424,31.709253060913085,0.9984653190612793
23,train,0.490867027759552,0.3889138258934021,1.0195319911956786,0.0,0.5085765625,0.0,7.862775,7.879175,2.0,0.1280389479637146,0.5041,32.252599200439455,1.0195319911956786,31.749939453125,1.0000511192321777
23,val,0.49094738521575926,0.388913716173172,1.0203366767883302,0.0,0.5066375009536743,0.0,7.893799984741211,8.044600003051757,2.0,0.13351354477405547,0.5376999999046326,32.27769157104492,1.0203366767883302,31.73195143737793,0.9994419237136841
24,train,0.49086700677871703,0.3889138094902039,1.0195319667816163,0.0,0.5076484375,0.0,7.877625,7.878825,2.0,0.12715144743919374,0.5003,32.25259857177734,1.0195319667816163,31.7480671875,0.9999772419929505
24,val,0.4909473546981811,0.38891368870735166,1.0203366674423218,0.0,0.5073124981880188,0.0,7.882999991607666,8.03059997253418,2.0,0.1336028267621994,0.5368999999046326,32.27769196166992,1.0203366674423218,31.72209370422363,0.9990474828720093
25,train,0.49086698484420777,0.3889137895107269,1.0195319480895997,0.0,0.50828125,0.0,7.8675,7.87055,2.0,0.12729021577835084,0.5007625,32.25259798583984,1.0195319480895997,31.734808203125,0.9994246253967285
25,val,0.49094735164642334,0.38891368870735166,1.0203366552352906,0.0,0.5073750011444091,0.0,7.881999981689453,8.032400007629395,2.0,0.13375483627319337,0.5375999971389771,32.277690789794924,1.0203366552352906,31.73850616455078,0.9997093351364136
26,train,0.49086695127487184,0.3889137575149536,1.0195319185256957,0.0,0.5087890625,0.0,7.859375,7.877525,2.0,0.12824691709280014,0.5045375,32.25259767456055,1.0195319185256957,31.737395703125,0.9995822078704834
26,val,0.4909473394393921,0.38891367344856265,1.0203366430282592,0.0,0.5074249970436097,0.0,7.88119997253418,8.022000018310546,2.0,0.1332284178495407,0.5351999974250794,32.277689709472654,1.0203366430282592,31.71778904724121,0.9987773434638977
27,train,0.4908669391155243,0.3889137494087219,1.019531900024414,0.0,0.50914375,0.0,7.8537,7.866,2.0,0.12796288359165192,0.503075,32.25259652099609,1.019531900024414,31.7378365234375,0.9996584256172181
27,val,0.49094729509353635,0.3889136352062225,1.0203365942001343,0.0,0.5073249973297119,0.0,7.8828000053405765,8.014399987030028,2.0,0.13291939885616302,0.5329000000953674,32.277689318847656,1.0203365942001343,31.726238983154296,0.9991125503540039
28,train,0.49086691961288453,0.38891372890472414,1.0195318887710572,0.0,0.509134375,0.0,7.85385,7.86265,2.0,0.12782326061725616,0.5022,32.25259626464844,1.0195318887710572,31.7405326171875,0.9996226207733154
28,val,0.4909472859382629,0.3889136291027069,1.0203365697860718,0.0,0.5079999991416931,0.0,7.871999976348877,7.99479998703003,2.0,0.13268331153392793,0.530699997997284,32.277689318847656,1.0203365697860718,31.7052796875,0.9983708151817322
29,train,0.49086688966751096,0.3889137001991272,1.0195318702697753,0.0,0.50999375,0.0,7.8401,7.8434,2.0,0.12791743516921997,0.500825,32.2525960144043,1.0195318702697753,31.7502072265625,1.0000243877410888
29,val,0.49094727983474734,0.3889136291027069,1.0203365453720092,0.0,0.5082874988555908,0.0,7.867399980926514,7.986199990844726,2.0,0.13250666301250458,0.5296999978065491,32.277689318847656,1.0203365453720092,31.76784219970703,1.0007856992721558
30,train,0.4908668735980988,0.3889136898994446,1.0195318408966065,0.0,0.5099421875,0.0,7.840925,7.854125,2.0,0.12823990907669067,0.5033,32.25259559326172,1.0195318408966065,31.7567865234375,1.0002959287643434
30,val,0.4909472767829895,0.38891361994743345,1.0203365575790406,0.0,0.5096874987602233,0.0,7.844999982452393,7.961399992370605,2.0,0.1326985006570816,0.529099997806549,32.27768922729492,1.0203365575790406,31.736163946533203,0.9996022158622742
31,train,0.49086686463356016,0.3889136806488037,1.0195318223953247,0.0,0.51064375,0.0,7.8297,7.8278,2.0,0.12766520166397094,0.499525,32.25259486694336,1.0195318223953247,31.76211640625,1.0005711998939515
31,val,0.4909472401618957,0.38891358637809753,1.0203365453720092,0.0,0.5080124996185302,0.0,7.871800006103515,7.971799988555908,2.0,0.13178475503921508,0.5250000002861023,32.277688537597655,1.0203365453720092,31.733878134155272,0.9995437125205994
32,train,0.49086683168411255,0.3889136483192444,1.0195318124771118,0.0,0.5112546875,0.0,7.819925,7.816375,2.0,0.12775261240005492,0.4991125,32.252594140625,1.0195318124771118,31.749012109375,0.999988037776947
32,val,0.4909472279548645,0.3889135741710663,1.020336533164978,0.0,0.5076500001907349,0.0,7.877599996948242,7.967999997711182,2.0,0.13111233673095704,0.5226000001907348,32.27768814697266,1.020336533164978,31.737538949584962,0.9997014142036438
33,train,0.49086681327819826,0.38891363372802734,1.0195317975997924,0.0,0.512621875,0.0,7.79805,7.79975,2.0,0.12837790105342864,0.500425,32.25259385986328,1.0195317975997924,31.740728515625,0.9997298056602478
33,val,0.49094721789360046,0.38891356716156006,1.0203365453720092,0.0,0.5086749976158143,0.0,7.861200000762939,7.957199992370605,2.0,0.13161184322834016,0.5239999979019165,32.27768814697266,1.0203365453720092,31.739437490844725,0.9998008700370788
34,train,0.49086681127548215,0.38891363105773924,1.0195317901611327,0.0,0.5132546875,0.0,7.787925,7.787825,2.0,0.12840210452079773,0.499975,32.2525934753418,1.0195317901611327,31.7583154296875,1.000372432231903
34,val,0.4909472155570984,0.38891356410980227,1.0203365116119385,0.0,0.5086749994277954,0.0,7.86119997177124,7.945199993133545,2.0,0.13122145044803618,0.521000000667572,32.277687365722656,1.0203365116119385,31.738937420654295,0.9997716546058655
35,train,0.4908668013095856,0.38891362228393556,1.0195317682266236,0.0,0.5138390625,0.0,7.778575,7.770075,2.0,0.12821709280014038,0.497875,32.252593695068356,1.0195317682266236,31.7481861328125,0.999995656490326
35,val,0.49094719653129576,0.3889135488510132,1.0203364965438844,0.0,0.5111625008583068,0.0,7.82139998626709,7.885399970245361,2.0,0.13087372434139252,0.516000000667572,32.277687365722656,1.0203364965438844,31.74999840698242,1.0001480819702149
36,train,0.49086677451133726,0.3889135962486267,1.0195317588806152,0.0,0.51465,0.0,7.7656,7.75125,2.0,0.12810888273715973,0.4964125,32.25259301757813,1.0195317588806152,31.7341130859375,0.9994347103118897
36,val,0.4909471606254578,0.38891351833343507,1.0203364749908448,0.0,0.5131874977111817,0.0,7.788999999237061,7.845399992370606,2.0,0.13100085809230805,0.5140999982833863,32.27768697509766,1.0203364749908448,31.764812411499022,1.0007255712509155
37,train,0.49086674709320066,0.38891357221603395,1.0195317474365235,0.0,0.515425,0.0,7.7532,7.73465,2.0,0.12821373255252838,0.4953625,32.252592333984374,1.0195317474365235,31.7343876953125,0.9994837776184082
37,val,0.49094715452194215,0.38891351222991943,1.0203364749908448,0.0,0.5141500002861022,0.0,7.773599995422363,7.801199997711182,2.0,0.12981211557388306,0.5069000005722046,32.277687365722656,1.0203364749908448,31.74365623474121,0.999888625240326
38,train,0.49086674389839174,0.3889135718345642,1.0195317289352417,0.0,0.5158921875,0.0,7.745725,7.729175,2.0,0.1284034734725952,0.4958625,32.252591925048826,1.0195317289352417,31.751315234375,1.000124605178833
38,val,0.49094715452194215,0.38891351222991943,1.0203364749908448,0.0,0.5125875003814697,0.0,7.7985999938964845,7.82179998703003,2.0,0.1291841553926468,0.5057999982833862,32.277686584472654,1.0203364749908448,31.726684365844726,0.9992520726203918
39,train,0.4908667439937592,0.38891357102394103,1.0195317081451416,0.0,0.5165890625,0.0,7.734575,7.718525,2.0,0.12868949391841888,0.4959875,32.252591796875,1.0195317081451416,31.746586328125,0.9999038427352905
39,val,0.4909471568584442,0.38891351222991943,1.020336484336853,0.0,0.5128874977111817,0.0,7.79379999923706,7.841400001525879,2.0,0.13050586426258087,0.5119000005722046,32.277686584472654,1.020336484336853,31.73813433227539,0.999741181564331
40,train,0.49086673140525816,0.388913560295105,1.0195317018508911,0.0,0.5169953125,0.0,7.728075,7.702025,2.0,0.12833350214958192,0.4934875,32.25259171142578,1.0195317018508911,31.7440396484375,0.9998702205657959
40,val,0.490947149848938,0.3889135075569153,1.0203364505767822,0.0,0.5114624981880188,0.0,7.816599991607666,7.859399976348877,2.0,0.12997276751995088,0.5107000008583069,32.27768580322265,1.0203364505767822,31.73473751220703,0.9996685510635376
41,train,0.49086670031547547,0.3889135290145874,1.0195316955566407,0.0,0.519665625,0.0,7.68535,7.65835,2.0,0.12897727426290512,0.49325,32.25259130859375,1.0195316955566407,31.7409220703125,0.999677795791626
41,val,0.4909471254348755,0.3889134831428528,1.0203364627838134,0.0,0.509112498664856,0.0,7.854199983978272,7.891800006103516,2.0,0.1289334212064743,0.5094000008583068,32.27768619384766,1.0203364627838134,31.766514056396485,1.0008492742538453
42,train,0.4908666836261749,0.38891351413726805,1.019531687927246,0.0,0.5211,0.0,7.6624,7.62125,2.0,0.1286066009759903,0.4897125,32.25259117431641,1.019531687927246,31.7512361328125,1.0000907667160035
42,val,0.4909471071243286,0.3889134678840637,1.020336438369751,0.0,0.5070749987602234,0.0,7.886799982452392,7.939599985504151,2.0,0.12888668184280397,0.5132000007629395,32.277685412597656,1.020336438369751,31.76417021484375,1.0007816114425658
43,train,0.49086668004989625,0.3889135126113892,1.019531676864624,0.0,0.522334375,0.0,7.64265,7.59925,2.0,0.1287655518054962,0.48915,32.25259053955078,1.019531676864624,31.7530490234375,1.0002444939613342
43,val,0.49094709186553953,0.38891345262527466,1.020336438369751,0.0,0.5052125006675721,0.0,7.916599989318848,7.955399982452392,2.0,0.12804071288108826,0.5096999982833862,32.277685412597656,1.020336438369751,31.731612481689453,0.9995389203071594
44,train,0.49086667819023133,0.38891351222991943,1.0195316679000854,0.0,0.522396875,0.0,7.64165,7.6012,2.0,0.1290515573978424,0.4898875,32.25259058837891,1.0195316679000854,31.7427439453125,0.9998018749237061
44,val,0.49094708881378174,0.38891345262527466,1.0203364261627197,0.0,0.5057874976158142,0.0,7.907400000762939,7.9529999847412105,2.0,0.1283299648284912,0.5114000006675721,32.277684631347654,1.0203364261627197,31.73760458984375,0.9996171820640564
45,train,0.4908666793823242,0.38891351218223574,1.0195316583633423,0.0,0.5221796875,0.0,7.645125,7.602375,2.0,0.12881928186416625,0.4893125,32.25259040527344,1.0195316583633423,31.7364662109375,0.9994681209564209
45,val,0.49094708576202395,0.38891345262527466,1.0203363773345948,0.0,0.5076250007629395,0.0,7.877999987792969,7.904000002288818,2.0,0.1280793179988861,0.5064999989509582,32.27768385009766,1.0203363773345948,31.75861399230957,1.0005977312088012
46,train,0.4908666684150696,0.3889135048866272,1.0195316415786744,0.0,0.520528125,0.0,7.67155,7.63805,2.0,0.12884127602577208,0.491625,32.25259018554687,1.0195316415786744,31.7502201171875,1.0000905493736267
46,val,0.49094708576202395,0.38891345262527466,1.0203363773345948,0.0,0.5111874972343445,0.0,7.820999969482422,7.812200003814698,2.0,0.12768930456638336,0.49779999923706053,32.277684631347654,1.0203363773345948,31.724487405395507,0.9992039882659912
47,train,0.4908666554450989,0.38891349081993104,1.0195316339492797,0.0,0.5191015625,0.0,7.694375,7.670125,2.0,0.1287976634502411,0.4939375,32.25258976135254,1.0195316339492797,31.745923828125,0.9998826938629151
47,val,0.49094708881378174,0.38891345262527466,1.0203363773345948,0.0,0.5180624988555909,0.0,7.7109999809265135,7.676599977874756,2.0,0.12794836192131043,0.49139999923706057,32.277684631347654,1.0203363773345948,31.756570211791992,1.0005230857849121
48,train,0.4908666290283203,0.38891346292495726,1.0195316371917724,0.0,0.51745625,0.0,7.7207,7.7088,2.0,0.12901348628997802,0.497025,32.25258947143555,1.0195316371917724,31.7418044921875,0.9997416188240051
48,val,0.49094708576202395,0.38891345262527466,1.0203363773345948,0.0,0.5214499992370606,0.0,7.656799974822998,7.5859999740600585,2.0,0.127095081949234,0.48229999980926513,32.27768433227539,1.0203363773345948,31.730193759155274,0.9994043257713318
49,train,0.49086661624908445,0.38891345567703245,1.0195316339492797,0.0,0.516296875,0.0,7.73925,7.73345,2.0,0.1291030701637268,0.49855,32.252589733886715,1.0195316339492797,31.744877734375,0.999852639579773
49,val,0.4909470796585083,0.38891344957351687,1.0203363407135009,0.0,0.526637498664856,0.0,7.5737999839782715,7.479799982452392,2.0,0.12734294631481172,0.4764999996185303,32.27768433227539,1.0203363407135009,31.72270457763672,0.999277748966217
50,train,0.4908666141033173,0.38891345262527466,1.019531622314453,0.0,0.5158140625,0.0,7.746975,7.738875,2.0,0.12869963672161103,0.497975,32.25258921508789,1.019531622314453,31.74665546875,0.9999578433990478
50,val,0.4909470735549927,0.3889134404182434,1.0203363285064697,0.0,0.5256375003814697,0.0,7.589799993896484,7.489400003814697,2.0,0.1266841318845749,0.47490000014305117,32.27768424072266,1.0203363285064697,31.80176086730957,1.0021339534759521
28,test,0.4908755381584167,0.3889136368274689,1.0196189813613892,0.0,0.5013249991416932,0.0,7.9788000137329105,7.995599984741211,2.0,0.12641154186725617,0.5041999974250794,32.25062921142578,1.0196189813613892,31.712829626464845,0.998723715209961
